0|96.08|863|411|3.6|3.6|1|8
0.1|96.08|1008|414|3.6|3.6|1|8
0.2|96.12|1010|416|3.6|3.6|1|8
0.3|96.1|1013|416|3.6|3.6|1|8
0.4|96.09|1013|416|3.6|3.6|1|8
0.5|96.09|1015|416|3.6|3.6|2|8
0.6|95.8|1013|416|3.6|3.6|2|8
0.7|95.43|1013|416|3.6|3.6|2|8
0.8|95|1227|417|3.7|3.7|2|8
0.9|94.7|1603|418|3.7|3.7|3|8
1|94.4|1655|420|3.7|3.7|3|8
1.1|94.24|1683|420|3.7|3.7|3|8
1.2|94.1|1704|420|3.7|3.7|3|8
1.3|94|1714|420|3.7|3.7|3|8
1.4|94.05|1724|420|3.7|3.7|3|8
1.5|94.02|1732|420|3.7|3.7|3|8
1.6|94.01|1737|420|3.7|3.7|3|8
1.7|94.02|1745|420|3.7|3.7|3|8
1.8|94.01|1750|420|3.7|3.7|3|8
1.9|94.01|1758|420|3.7|3.7|3|8
2|94.04|1760|420|3.7|3.8|3|8
2.1|94.02|1763|420|3.8|3.8|3|8
2.2|94.01|1765|420|3.8|3.8|3|8
2.3|94.01|1765|420|3.8|3.8|3|8
2.4|94.01|1765|420|3.8|3.8|3|8
2.5|94|1771|420|3.8|3.8|3|8
2.6|94.02|1776|420|3.8|3.8|3|8
2.7|94|1781|420|3.8|3.8|3|8
2.8|94|1784|420|3.8|3.8|3|8
2.9|94.04|1784|420|3.8|3.8|4|8
3|94.21|1784|420|3.8|3.8|4|8
3.1|94.44|1773|420|3.8|3.8|4|8
3.2|94.88|1629|420|3.8|3.8|4|8
3.3|95.37|1080|420|3.8|3.8|5|8
3.4|95.59|1041|418|3.8|3.8|5|8
3.5|95.73|1039|418|3.8|3.8|5|8
3.6|95.81|1039|417|3.9|3.9|5|8
3.7|95.8|1039|417|3.9|3.9|5|8
3.8|95.86|1036|417|3.9|3.9|5|8
3.9|95.86|1036|417|3.9|3.9|5|8
4|95.89|1036|417|3.9|3.9|5|8
4.1|95.86|1036|418|3.9|3.9|5|8
4.2|95.86|1036|418|3.9|3.9|5|8
4.3|95.86|1036|417|3.9|3.9|5|8
4.4|95.86|1036|417|3.9|3.9|5|8
4.5|95.86|1036|417|3.9|3.9|5|8
4.6|95.88|1036|417|3.9|3.9|5|8
4.7|95.88|1036|417|3.9|3.9|5|8
4.8|95.88|1036|417|3.9|3.9|5|8
4.9|95.88|1036|417|3.9|3.9|5|8
5|95.88|1036|417|3.9|4|5|8
5.1|95.88|1036|417|4|4|5|8
5.2|95.88|1034|417|4|4|5|8
5.3|95.85|1036|417|4|4|2|8
5.4|95.73|1034|417|4|4|2|8
5.5|95.35|1036|417|4|4|2|8
5.6|94.91|1041|417|4|4|2|8
5.7|94.48|1461|418|4|4|2|8
5.8|94.12|1737|420|4|4|3|8
5.9|93.94|1765|420|4|4|3|8
6|93.84|1778|420|4|4|3|8
6.1|93.68|1799|421|4|4|3|8
6.2|93.61|1809|421|4|4|3|8
6.3|93.61|1817|421|4|4|3|8
6.4|93.62|1820|421|4|4|3|8
6.5|93.61|1822|421|4|4|3|8
6.6|93.64|1825|422|4|4|3|8
6.7|93.65|1827|422|4|4|3|8
6.8|93.69|1827|421|4|4|3|8
6.9|93.6|1830|421|4|4|3|8
7|93.61|1830|421|4.1|4.1|3|8
7.1|93.6|1830|421|4.1|4.1|3|8
7.2|93.61|1832|421|4.1|4.1|3|8
7.3|93.61|1832|421|4.1|4.1|3|8
7.4|93.62|1832|422|4.1|4.1|3|8
7.5|93.65|1835|422|4.1|4.1|3|8
7.6|93.65|1835|422|4.1|4.1|3|8
7.7|93.61|1838|422|4.1|4.1|3|8
7.8|93.61|1838|422|4.1|4.1|4|8
7.9|93.84|1835|422|4.1|4.1|4|8
8|94.23|1812|422|4.1|4.1|4|8
8.1|94.66|1598|422|4.1|4.1|4|8
8.2|95.11|1059|420|4.1|4.1|5|8
8.3|95.33|1049|418|4.1|4.1|5|8
8.4|95.42|1046|418|4.1|4.1|5|8
8.5|95.5|1044|418|4.1|4.1|5|8
8.6|95.49|1044|418|4.2|4.2|5|8
8.7|95.55|1044|418|4.2|4.2|5|8
8.8|95.54|1041|418|4.2|4.2|5|8
8.9|95.58|1041|418|4.2|4.2|5|8
9|95.59|1041|418|4.2|4.2|5|8
9.1|95.54|1041|418|4.2|4.2|5|8
9.2|95.57|1041|418|4.2|4.2|5|8
9.3|95.59|1041|417|4.2|4.2|5|8
9.4|95.55|1041|418|4.2|4.2|5|8
9.5|95.57|1041|417|4.2|4.2|5|8
9.6|95.57|1041|417|4.2|4.2|5|8
9.7|95.57|1041|418|4.2|4.2|5|8
9.8|95.57|1041|418|4.2|4.2|5|8
9.9|95.55|1041|418|4.2|4.2|5|8
10|95.55|1041|418|4.2|4.2|5|8
10.1|95.57|1041|418|4.2|4.2|5|8
10.2|95.61|1041|418|4.2|4.2|2|8
10.3|95.37|1041|417|4.2|4.3|2|8
10.4|94.99|1041|417|4.3|4.3|2|8
10.5|94.6|1052|417|4.3|4.3|2|8
10.6|94.13|1670|418|4.3|4.3|3|8
10.7|93.86|1807|420|4.3|4.3|3|8
10.8|93.61|1827|421|4.3|4.3|3|8
10.9|93.55|1835|421|4.3|4.3|3|8
11|93.45|1845|421|4.3|4.3|3|8
11.1|93.38|1863|407|4.3|4.3|3|8
11.2|93.43|1866|401|4.3|4.3|3|8
11.3|93.45|1866|400|4.3|4.3|3|8
11.4|93.41|1869|399|4.3|4.3|3|8
11.5|93.42|1869|398|4.3|4.3|3|8
11.6|93.42|1869|398|4.3|4.3|3|8
11.7|93.43|1871|398|4.3|4.3|3|8
11.8|93.43|1871|398|4.3|4.3|3|8
11.9|93.45|1874|398|4.3|4.3|3|8
12|93.45|1874|398|4.4|4.4|3|8
12.1|93.42|1874|398|4.4|4.4|3|8
12.2|93.45|1876|398|4.4|4.4|3|8
12.3|93.35|1876|398|4.4|4.4|3|8
12.4|93.41|1876|398|4.4|4.4|3|8
12.5|93.43|1879|398|4.4|4.4|3|8
12.6|93.46|1879|398|4.4|4.4|4|8
12.7|93.41|1879|398|4.4|4.4|4|8
12.8|93.69|1871|398|4.4|4.4|4|8
12.9|94.19|1804|398|4.4|4.4|4|8
13|94.64|1106|398|4.4|4.4|5|8
13.1|94.87|1059|398|4.4|4.4|5|8
13.2|95.11|1057|398|4.4|4.4|5|8
13.3|95.1|1057|398|4.4|4.4|5|8
13.4|95.14|1054|398|4.4|4.4|5|8
13.5|95.21|1054|398|4.4|4.4|5|8
13.6|95.22|1054|398|4.4|4.4|5|8
13.7|95.12|1054|398|4.4|4.4|5|8
13.8|95.14|1052|398|4.4|4.4|5|8
13.9|95.15|1054|398|4.4|4.4|5|8
14|95.17|1052|398|4.5|4.5|5|8
14.1|95.23|1052|398|4.5|4.5|5|8
14.2|95.18|1052|398|4.5|4.5|5|8
14.3|95.11|1052|398|4.5|4.5|5|8
14.4|95.17|1052|398|4.5|4.5|5|8
14.5|95.15|1052|398|4.5|4.5|5|8
14.6|95.15|1052|398|4.5|4.5|5|8
14.7|95.14|1049|398|4.5|4.5|5|8
14.8|95.1|1052|398|4.5|4.5|5|8
14.9|95.15|1049|398|4.5|4.5|5|8
15|95.17|1052|398|4.5|4.5|2|8
15.1|95.07|1052|398|4.5|4.5|2|8
15.2|94.78|1052|398|4.5|4.5|2|8
15.3|94.36|1059|398|4.5|4.5|2|8
15.4|93.88|1724|398|4.5|4.5|3|8
15.5|93.57|1845|398|4.5|4.5|3|8
15.6|93.42|1866|398|4.5|4.5|3|8
15.7|93.27|1876|398|4.5|4.5|3|8
15.8|93.17|1881|398|4.5|4.5|3|8
15.9|93.22|1884|398|4.6|4.6|3|8
16|93.18|1884|398|4.6|4.6|3|8
16.1|93.19|1887|398|4.6|4.6|3|8
16.2|93.22|1889|398|4.6|4.6|3|8
16.3|93.19|1889|398|4.6|4.6|3|8
16.4|93.21|1889|398|4.6|4.6|3|8
16.5|93.21|1892|398|4.6|4.6|3|8
16.6|93.19|1892|398|4.6|4.6|3|8
16.7|93.21|1892|398|4.6|4.6|3|8
16.8|93.19|1892|398|4.6|4.6|3|8
16.9|93.19|1892|398|4.6|4.6|3|8
17|93.19|1892|398|4.6|4.6|3|8
17.1|93.19|1894|398|4.6|4.6|3|8
17.2|93.19|1894|398|4.6|4.6|3|8
17.3|93.17|1894|398|4.6|4.6|3|8
17.4|93.17|1894|398|4.6|4.6|4|8
17.5|93.33|1897|398|4.6|4.6|4|8
17.6|93.55|1887|398|4.6|4.6|4|8
17.7|94.01|1835|398|4.6|4.6|4|8
17.8|94.49|1126|398|4.7|4.7|5|8
17.9|94.82|1067|398|4.7|4.7|5|8
18|94.87|1064|398|4.7|4.7|5|8
18.1|94.99|1062|398|4.7|4.7|5|8
18.2|95.06|1062|398|4.7|4.7|5|8
18.3|95.12|1062|398|4.7|4.7|5|8
18.4|95.04|1059|398|4.7|4.7|5|8
18.5|95.04|1059|398|4.7|4.7|5|8
18.6|95.07|1059|398|4.7|4.7|5|8
18.7|95.06|1059|398|4.7|4.7|5|8
18.8|95.04|1057|398|4.7|4.7|5|8
18.9|95.04|1057|398|4.7|4.7|5|8
