0|96.06|972|436|5|5|1|8
0.1|96.06|1067|438|5|5|1|8
0.2|96.08|1057|439|5|5|1|8
0.3|96.06|1052|440|5|5|1|8
0.4|96.06|1049|440|5|5|1|8
0.5|96.08|1113|441|5|5|2|8
0.6|95.8|1629|442|5|5|3|8
0.7|95.63|1665|442|5|5|3|8
0.8|95.51|1680|443|5|5|3|8
0.9|95.46|1688|443|5|5|3|8
1|95.45|1693|443|5|5|3|8
1.1|95.43|1698|444|5|5|3|8
1.2|95.43|1701|444|5|5|3|8
1.3|95.42|1704|443|5|5|3|8
1.4|95.42|1709|443|5|5|3|8
1.5|95.42|1709|443|5|5|3|8
1.6|95.42|1711|443|5|5|3|8
1.7|95.43|1716|443|5|5|3|8
1.8|95.43|1719|444|5|5|3|8
1.9|95.41|1722|444|5|5|3|8
2|95.39|1722|443|5|5|3|8
2.1|95.43|1724|443|5|5|3|8
2.2|95.42|1727|443|5|5|3|8
2.3|95.41|1727|443|5|5|3|8
2.4|95.39|1727|443|5|5|3|8
2.5|95.43|1727|443|5|5|3|8
2.6|95.39|1729|443|5|5|4|8
2.7|95.54|1727|443|5|5|4|8
2.8|95.98|1709|443|5|5|4|8
2.9|96.41|1255|444|5|5|5|8
3|96.71|1057|443|5.1|5.1|5|8
3.1|96.91|1054|443|5.1|5.1|5|8
3.2|96.94|1054|443|5.1|5.1|5|8
3.3|97|1052|443|5.1|5.1|5|8
3.4|97|1052|443|5.1|5.1|5|8
3.5|97|1049|443|5.1|5.1|5|8
3.6|96.99|1049|442|5.1|5.1|5|8
3.7|96.98|1049|442|5.1|5.1|5|8
3.8|96.96|1049|442|5.1|5.1|5|8
3.9|97|1049|442|5.1|5.1|5|8
4|97|1049|442|5.1|5.1|5|8
4.1|97.04|1049|442|5.1|5.1|5|8
4.2|97.02|1046|442|5.1|5.1|5|8
4.3|97.02|1046|442|5.1|5.1|5|8
4.4|97.02|1046|442|5.1|5.1|5|8
4.5|97.03|1046|442|5.1|5.1|5|8
4.6|97|1046|441|5.1|5.1|5|8
4.7|96.99|1046|442|5.1|5.1|5|8
4.8|96.98|1046|441|5.1|5.1|5|8
4.9|96.96|1046|441|5.1|5.1|2|8
5|96.96|1046|441|5.1|5.1|2|8
5.1|96.67|1046|441|5.1|5.1|2|8
5.2|96.25|1052|441|5.1|5.1|2|8
5.3|95.77|1518|441|5.1|5.1|2|8
5.4|95.37|1716|441|5.1|5.1|3|8
5.5|95.18|1753|442|5.1|5.1|3|8
5.6|95.15|1763|442|5.1|5.1|3|8
5.7|95.11|1768|442|5.1|5.1|3|8
5.8|95.03|1771|442|5.1|5.1|3|8
5.9|94.98|1776|442|5.1|5.1|3|8
6|95.03|1778|442|5.1|5.1|3|8
6.1|95.07|1778|442|5.1|5.1|3|8
6.2|95.02|1781|442|5.1|5.1|3|8
6.3|95.03|1781|442|5.1|5.1|3|8
6.4|95.07|1781|442|5.1|5.1|3|8
6.5|95.02|1781|443|5.1|5.1|3|8
6.6|95.02|1781|443|5.1|5.1|3|8
6.7|95.03|1781|443|5.1|5.1|3|8
6.8|95.03|1781|443|5.1|5.1|3|8
6.9|95.03|1784|443|5.1|5.1|3|8
7|95.03|1784|443|5.1|5.1|3|8
7.1|94.98|1786|443|5.1|5.1|3|8
7.2|95.03|1786|443|5.1|5.1|3|8
7.3|95.04|1786|443|5.1|5.1|3|8
7.4|95.06|1786|443|5.1|5.1|4|8
7.5|95.31|1773|443|5.1|5.1|4|8
7.6|95.73|1737|443|5.1|5.1|4|8
7.7|96.23|1709|443|5.1|5.1|4|8
7.8|96.71|1619|443|5.1|5.1|4|8
7.9|97.23|1067|443|5.1|5.1|5|8
8|97.42|1054|443|5.1|5.1|5|8
8.1|97.53|1054|443|5.1|5.1|5|8
8.2|97.47|1054|443|5.1|5.1|5|8
8.3|97.57|1054|443|5.1|5.1|5|8
8.4|97.58|1054|443|5.1|5.1|5|8
8.5|97.58|1054|443|5.1|5.1|5|8
8.6|97.59|1054|443|5.1|5.1|5|8
8.7|97.58|1054|443|5.1|5.1|5|8
8.8|97.58|1054|443|5.1|5.1|5|8
8.9|97.58|1054|443|5.1|5.1|5|8
