0|96.04|866|428|3.7|3.7|1|8
0.1|96.06|995|430|3.7|3.7|1|8
0.2|96.05|1000|431|3.7|3.7|1|8
0.3|96|1000|432|3.7|3.7|1|8
0.4|96.02|1003|431|3.7|3.7|1|8
0.5|96.06|1003|431|3.7|3.7|2|8
0.6|95.81|1003|432|3.7|3.7|2|8
0.7|95.41|1005|432|3.7|3.7|2|8
0.8|94.95|1237|432|3.7|3.7|2|8
0.9|94.57|1495|432|3.7|3.7|3|8
1|94.23|1580|432|3.7|3.7|3|8
1.1|94.08|1613|432|3.7|3.7|3|8
1.2|93.97|1626|432|3.7|3.7|3|8
1.3|93.9|1626|432|3.7|3.7|3|8
1.4|94.01|1626|432|3.7|3.7|3|8
1.5|94|1626|432|3.8|3.8|3|8
1.6|93.89|1652|432|3.8|3.8|3|8
1.7|94|1660|433|3.8|3.8|3|8
1.8|93.94|1657|433|3.8|3.8|3|8
1.9|94|1644|432|3.8|3.8|3|8
2|93.92|1601|432|3.8|3.8|3|8
2.1|93.97|1296|432|3.8|3.8|3|8
2.2|93.96|1034|432|3.8|3.8|2|8
2.3|93.82|1095|432|3.8|3.8|2|8
2.4|93.27|1601|432|3.8|3.8|3|8
2.5|93.06|1732|432|3.8|3.8|3|8
2.6|93.04|1745|432|3.8|3.8|3|8
2.7|92.88|1750|433|3.8|3.8|3|8
2.8|92.9|1755|433|3.8|3.8|3|8
2.9|92.76|1758|433|3.8|3.8|3|8
3|92.83|1758|433|3.8|3.8|3|8
3.1|92.88|1760|433|3.9|3.9|3|8
3.2|92.75|1760|433|3.9|3.9|3|8
3.3|92.86|1763|433|3.9|3.9|3|8
3.4|92.79|1763|433|3.9|3.9|3|8
3.5|92.82|1765|433|3.9|3.9|3|8
3.6|92.9|1765|433|3.9|3.9|3|8
3.7|92.79|1765|433|3.9|3.9|3|8
3.8|92.84|1768|433|3.9|3.9|3|8
3.9|92.79|1768|433|3.9|3.9|3|8
4|92.86|1768|433|3.9|3.9|3|8
4.1|92.78|1771|434|3.9|3.9|3|8
4.2|92.78|1771|433|3.9|3.9|3|8
4.3|92.8|1773|433|3.9|3.9|3|8
4.4|92.9|1773|433|3.9|3.9|4|8
4.5|92.92|1773|433|3.9|3.9|4|8
4.6|93.19|1765|433|4|3.9|4|8
4.7|93.37|1755|433|3.9|3.9|4|8
4.8|94.29|1152|434|4|4|5|8
4.9|94.48|1034|432|4|4|5|8
5|94.6|1028|432|4|4|5|8
5.1|94.71|1026|432|4|4|5|8
5.2|94.78|1026|432|4|4|5|8
5.3|94.87|1026|432|4|4|5|8
5.4|94.9|1023|432|4|4|5|8
5.5|94.88|1023|432|4|4|5|8
5.6|94.9|1023|432|4|4|5|8
5.7|94.9|1021|432|4|4|5|8
5.8|94.88|1021|432|4|4|5|8
5.9|94.9|1021|432|4|4|5|8
6|94.84|1021|432|4|4|5|8
6.1|94.91|1023|432|4|4|5|8
6.2|94.91|1021|432|4|4|5|8
6.3|94.92|1021|432|4|4.1|5|8
6.4|94.91|1021|432|4.1|4.1|5|8
6.5|94.9|1021|432|4.1|4.1|5|8
6.6|94.87|1018|432|4.1|4.1|5|8
6.7|94.87|1015|432|4.1|4.1|5|8
6.8|94.9|1013|432|4.1|4.1|2|8
6.9|94.94|1013|432|4.1|4.1|2|8
7|94.76|1013|432|4.1|4.1|2|8
7.1|94.37|1013|432|4.1|4.1|2|8
7.2|93.78|1041|432|4.1|4.1|2|8
7.3|93.23|1598|432|4.1|4.1|3|8
7.4|92.98|1750|432|4.1|4.1|3|8
7.5|92.84|1773|432|4.1|4.1|3|8
7.6|92.67|1784|433|4.1|4.1|3|8
7.7|92.59|1789|434|4.1|4.1|3|8
7.8|92.58|1789|434|4.1|4.1|3|8
7.9|92.59|1791|434|4.1|4.1|3|8
8|92.59|1794|434|4.1|4.2|3|8
8.1|92.62|1796|434|4.1|4.2|3|8
8.2|92.59|1796|434|4.2|4.2|3|8
8.3|92.6|1796|434|4.2|4.2|3|8
8.4|92.59|1799|434|4.2|4.2|3|8
8.5|92.59|1799|434|4.2|4.2|3|8
8.6|92.59|1799|434|4.2|4.2|3|8
8.7|92.58|1802|434|4.2|4.2|3|8
8.8|92.59|1802|434|4.2|4.2|3|8
8.9|92.6|1802|434|4.2|4.2|3|8
9|92.58|1804|434|4.2|4.2|3|8
9.1|92.59|1804|434|4.2|4.2|3|8
9.2|92.59|1804|434|4.2|4.2|3|8
9.3|92.59|1807|434|4.2|4.2|4|8
9.4|92.72|1804|434|4.2|4.2|4|8
9.5|92.98|1802|434|4.2|4.2|4|8
9.6|93.25|1789|434|4.2|4.2|4|8
9.7|93.37|1786|434|4.2|4.2|4|8
9.8|94.33|1103|434|4.3|4.3|5|8
9.9|94.59|1034|432|4.3|4.3|5|8
10|94.75|1028|432|4.3|4.3|5|8
10.1|94.86|1028|432|4.3|4.3|5|8
10.2|94.92|1026|432|4.3|4.3|5|8
10.3|94.92|1026|432|4.3|4.3|5|8
10.4|94.99|1026|432|4.3|4.3|5|8
10.5|94.99|1023|432|4.3|4.3|5|8
10.6|94.99|1023|432|4.3|4.3|5|8
10.7|94.96|1034|412|4.3|4.3|5|8
10.8|94.99|1041|403|4.3|4.3|5|8
10.9|94.98|1041|400|4.3|4.3|5|8
11|94.98|1036|399|4.3|4.3|5|8
11.1|94.98|1036|399|4.3|4.3|5|8
11.2|95|1039|398|4.4|4.4|5|8
11.3|94.99|1049|398|4.4|4.4|5|8
11.4|94.99|1049|398|4.4|4.4|5|8
11.5|94.99|1039|398|4.4|4.4|5|8
11.6|94.99|1034|398|4.4|4.4|5|8
11.7|94.99|1034|398|4.4|4.4|5|8
11.8|94.99|1034|398|4.4|4.4|2|8
11.9|94.96|1034|398|4.4|4.4|2|8
12|94.83|1034|398|4.4|4.4|2|8
12.1|94.45|1036|398|4.4|4.4|2|8
12.2|93.88|1044|398|4.4|4.4|2|8
12.3|93.3|1598|400|4.4|4.4|3|8
12.4|92.99|1796|400|4.4|4.4|3|8
12.5|92.82|1817|400|4.4|4.4|3|8
12.6|92.64|1827|401|4.4|4.4|3|8
12.7|92.72|1832|400|4.4|4.4|3|8
12.8|92.56|1835|400|4.4|4.4|3|8
12.9|92.59|1838|400|4.4|4.4|3|8
13|92.6|1840|400|4.4|4.4|3|8
13.1|92.62|1840|400|4.4|4.4|3|8
13.2|92.58|1843|400|4.4|4.4|3|8
13.3|92.62|1845|400|4.4|4.4|3|8
13.4|92.59|1845|401|4.5|4.5|3|8
13.5|92.55|1845|401|4.5|4.5|3|8
13.6|92.6|1848|401|4.5|4.5|3|8
13.7|92.59|1848|401|4.5|4.5|3|8
13.8|92.59|1848|401|4.5|4.5|3|8
13.9|92.58|1848|401|4.5|4.5|3|8
14|92.6|1851|401|4.5|4.5|3|8
14.1|92.59|1851|401|4.5|4.5|3|8
14.2|92.58|1851|401|4.5|4.5|3|8
14.3|92.59|1853|401|4.5|4.5|4|8
14.4|92.7|1851|401|4.5|4.5|4|8
14.5|92.94|1848|401|4.5|4.5|4|8
14.6|93.21|1830|401|4.5|4.5|4|8
14.7|93.35|1827|401|4.5|4.5|4|8
14.8|94.28|1139|401|4.5|4.5|5|8
14.9|94.56|1052|400|4.5|4.5|5|8
15|94.72|1046|400|4.5|4.5|5|8
15.1|94.87|1046|399|4.6|4.6|5|8
15.2|94.91|1044|399|4.6|4.6|5|8
15.3|94.96|1049|399|4.6|4.6|5|8
15.4|94.99|1052|399|4.6|4.6|5|8
15.5|94.96|1052|399|4.6|4.6|5|8
15.6|94.96|1057|399|4.6|4.6|5|8
15.7|94.99|1057|399|4.6|4.6|5|8
15.8|94.96|1052|399|4.6|4.6|5|8
15.9|94.96|1044|399|4.6|4.6|5|8
16|94.98|1041|399|4.6|4.6|5|8
16.1|94.98|1044|399|4.6|4.6|5|8
16.2|94.98|1041|399|4.6|4.6|5|8
16.3|94.98|1044|399|4.6|4.6|5|8
16.4|94.98|1044|399|4.6|4.6|5|8
16.5|94.99|1044|400|4.6|4.6|5|8
16.6|94.99|1044|400|4.6|4.6|5|8
16.7|94.99|1044|399|4.6|4.6|5|8
16.8|94.99|1054|400|4.7|4.7|2|8
16.9|94.83|1052|399|4.7|4.7|2|8
17|94.83|1049|399|4.6|4.6|2|8
17.1|94.51|1052|399|4.6|4.6|2|8
17.2|93.94|1057|399|4.7|4.6|2|8
17.3|93.35|1441|400|4.6|4.6|2|8
17.4|92.95|1802|400|4.7|4.7|3|8
17.5|92.79|1830|401|4.7|4.7|3|8
17.6|92.62|1843|401|4.7|4.7|3|8
17.7|92.59|1851|401|4.7|4.7|3|8
17.8|92.53|1856|401|4.7|4.7|3|8
17.9|92.55|1858|401|4.7|4.7|3|8
