0|96.08|1286|436|3|3|1|8
0.1|96.06|1387|439|3|3|1|8
0.2|96.06|1070|441|3|3|1|8
0.3|96.05|1062|442|3|3|1|8
0.4|96.05|1067|442|3|3|1|8
0.5|96.04|1070|442|3|3|2|8
0.6|95.84|1147|442|3|3|2|8
0.7|95.45|1307|442|3|3|2|8
0.8|95.04|1580|442|3|3|3|8
0.9|94.78|1649|442|3|3|3|8
1|94.64|1668|442|3|3|3|8
1.1|94.51|1678|442|3|3|3|8
1.2|94.41|1686|442|3|3|3|8
1.3|94.39|1691|442|3|3|3|8
1.4|94.44|1696|442|3|3|3|8
1.5|94.33|1701|442|3|3|3|8
1.6|94.32|1706|442|3|3|3|8
1.7|94.36|1706|442|3|3|3|8
1.8|94.37|1711|442|3|3|3|8
1.9|94.31|1714|442|3|3|3|8
2|94.25|1716|442|3|3|3|8
2.1|94.37|1716|441|3|3|3|8
2.2|94.32|1719|441|3|3|3|8
2.3|94.24|1724|441|3|3|3|8
2.4|94.36|1727|441|3|3|3|8
2.5|94.35|1727|440|3|3|3|8
2.6|94.29|1729|440|3|3|3|8
2.7|94.25|1732|440|3|3|3|8
2.8|94.24|1729|440|3|3|4|8
2.9|94.33|1729|440|3|3|4|8
3|94.7|1732|440|3|3|4|8
3.1|94.74|1732|440|3|3|4|8
3.2|95.06|1722|440|3|3|4|8
3.3|95.68|1629|439|3|3|4|8
3.4|96.32|1113|439|3|3|5|8
3.5|96.57|1103|438|3|3|5|8
3.6|96.79|1101|438|3|3|5|8
3.7|96.87|1098|438|3|3|5|8
3.8|96.91|1098|438|3|3|5|8
3.9|96.92|1098|438|3|3|5|8
4|96.99|1098|438|3|3|5|8
4.1|96.96|1098|438|3|3|5|8
4.2|96.95|1098|438|3|3|5|8
4.3|96.98|1095|438|3|3|5|8
4.4|96.98|1095|438|3|3|5|8
4.5|96.99|1095|438|3|3|5|8
4.6|96.98|1093|438|3|3|5|8
4.7|96.98|1095|437|3|3|5|8
4.8|96.99|1093|437|3|3|5|8
4.9|96.99|1093|437|3|3|5|8
5|97.02|1093|436|3|3|5|8
5.1|97.02|1095|436|3|3|5|8
5.2|97|1095|436|3|3|5|8
5.3|97.02|1093|436|3|3|5|8
5.4|96.94|1093|437|3|3|2|8
5.5|96.88|1093|437|3|3|2|8
5.6|96.75|1093|437|3|3|2|8
5.7|96.35|1093|437|3|3|2|8
5.8|95.76|1095|437|3|3|2|8
5.9|95.17|1366|438|3|3|2|8
6|94.74|1683|438|3|3|3|8
6.1|94.45|1719|438|3|3|3|8
6.2|94.32|1740|438|3|3|3|8
6.3|94.1|1750|438|3|3|3|8
6.4|94.15|1755|439|3|3|3|8
6.5|94.05|1758|439|3|3|3|8
6.6|94.01|1760|439|3|3|3|8
6.7|94.02|1763|439|3|3|3|8
6.8|94.05|1765|439|3|3|3|8
6.9|94.05|1765|439|3|3|3|8
7|94|1768|439|3|3|3|8
7.1|94.02|1771|439|3|3|3|8
7.2|94.04|1773|439|3|3|3|8
7.3|94.04|1776|439|3|3|3|8
7.4|94.01|1776|439|3|3|3|8
7.5|93.94|1776|439|3|3|3|8
7.6|94.08|1778|439|3|3|3|8
7.7|94.02|1786|439|3|3|3|8
7.8|93.96|1791|439|3|3|3|8
7.9|94.1|1794|439|3|3|3|8
8|93.98|1794|439|3|3|4|8
8.1|94.12|1796|439|3|3|4|8
8.2|94.41|1789|439|3|3|4|8
8.3|94.39|1781|439|3|3|4|8
8.4|94.98|1688|439|3|3|4|8
8.5|95.59|1147|439|3|3|5|8
8.6|96|1113|438|3|3|5|8
8.7|96.09|1111|438|3|3|5|8
8.8|96.25|1108|438|3|3|5|8
8.9|96.32|1108|438|3|3|5|8
9|96.37|1108|439|3|3|5|8
9.1|96.41|1108|439|3|3|5|8
9.2|96.41|1108|439|3|3|5|8
9.3|96.4|1108|439|3|3|5|8
9.4|96.36|1108|439|3|3|5|8
9.5|96.37|1108|439|3|3|5|8
9.6|96.35|1111|439|3|3|5|8
9.7|96.37|1111|439|3|3|5|8
9.8|96.37|1111|439|3|3|5|8
9.9|96.39|1111|439|3|3|5|8
10|96.4|1111|439|3|3|5|8
10.1|96.37|1111|439|3|3|5|8
10.2|96.39|1111|439|3|3|5|8
